r,F,B0
11.762940805776442,0.16961767522104745,1.497209181053682e-07
11.842960810577642,0.16847704219467743,1.4379444519603677e-07
11.922980815378843,0.16735161200909052,1.3813959817201377e-07
12.003000820180043,0.16624108343026536,1.3274225562521554e-07
12.083020824981244,0.16514516311211044,1.2758911593744774e-07
12.163040829782444,0.16406356534054556,1.2266764479068414e-07
12.243060834583645,0.16299601178746018,1.179660263472289e-07
12.323080839384845,0.16194223127410778,1.1347311782188161e-07
12.403100844186044,0.16090195954351771,1.0917840719085821e-07
12.483120848987244,0.15987493904152647,1.05071973802875e-07
12.563140853788445,0.15886091870605162,1.0114445167668162e-07
12.643160858589646,0.15785965376424896,9.738699528656848e-08
12.723180863390846,0.1568709055372114,9.379124765315432e-08
12.803200868192047,0.15589444125188578,9.0349310571188e-08
12.883220872993247,0.15493003385989879,8.70537168193147e-08
12.963240877794446,0.15397746186299768,8.389740420885726e-08
13.043260882595646,0.15303650914482736,8.087369133975949e-08
13.123280887396847,0.15210696480877664,7.797625494200837e-08
13.203300892198047,0.15118862302164085,7.519910869018553e-08
13.283320896999248,0.15028128286285924,7.253658338736572e-08
13.363340901800449,0.14938474817909678,6.998330842244742e-08
13.443360906601649,0.14849882744395143,6.753419441223204e-08
13.52338091140285,0.14762333362257735,6.518441694621337e-08
13.603400916204048,0.14675808404102514,6.292940135815506e-08
13.683420921005249,0.14590290026010816,6.076480845415783e-08
13.76344092580645,0.1450576079536141,5.8686521132100913e-08
13.84346093060765,0.14422203679068776,5.669063183211185e-08
13.92348093540885,0.14339602032222035,5.477343076211817e-08
14.003500940210051,0.14257939587108642,5.2931394846587314e-08
14.083520945011252,0.14177200442607854,5.116117735030358e-08
14.16354094981245,0.1409736905393943,4.94595981324802e-08
14.24356095461365,0.1401843022275388,4.782363448969324e-08
14.323580959414851,0.1394036908755104,4.625041254906718e-08
14.403600964216052,0.1386317111441437,4.473719917586208e-08
14.483620969017252,0.13786822088048908,4.328139436212726e-08
14.563640973818453,0.13711308103111436,4.188052406541294e-08
14.643660978619653,0.1363661555582169,4.0532233468683295e-08
14.723680983420854,0.13562731135844164,3.923428063456613e-08
14.803700988222053,0.13489641818430365,3.7984530528921453e-08
14.883720993023253,0.13417334856811802,3.678094939041786e-08
14.963740997824454,0.13345797774834497,3.562159942439307e-08
15.043761002625654,0.1327501835982608,3.4504633800741587e-08
15.123781007426855,0.13204984655686994,3.342829193693687e-08
15.203801012228055,0.13135684956197635,3.239089504855902e-08
15.283821017029256,0.13067107798533598,3.139084195087335e-08
15.363841021830455,0.12999241956981547,3.0426605096095605e-08
15.443861026631655,0.129320764368485,2.9496726831991735e-08
15.523881031432856,0.12865600468557634,2.8599815868402763e-08
15.603901036234056,0.12799803501924,2.7734543939159162e-08
15.683921041035257,0.12734675200603782,2.6899642647664312e-08
15.763941045836457,0.12670205436710982,2.6093900485183364e-08
15.843961050637658,0.12606384285595737,2.5316160011579577e-08
15.923981055438858,0.12543202020778554,2.4565315188895702e-08
16.00400106024006,0.12480649109035163,2.3840308858790578e-08
16.08402106504126,0.12418716205626718,2.3140130355410014e-08
16.16404106984246,0.12357394149670385,2.24638132458023e-08
16.24406107464366,0.12296673959645572,2.1810433190484575e-08
